title,price,address,rooms,area,floor,total_floors,dormitory,residential_complex
2-комнатная квартира · 65 м² · 5/5 этаж,29 500 000〒,"Алатауский р-н, мкр Зердели (Алгабас-6) 23",2-комнатная квартира,65 м²,5,5,Нет,Нет
2-комнатная квартира · 62 м² · 6/9 этаж,40 000 000〒,"Алатауский р-н, мкр Аккент, Мкр. Аккент",2-комнатная квартира,62 м²,6,9,Нет,Да
1-комнатная квартира · 50.4 м² · 6/10 этаж,26 500 000〒,"Алатауский р-н, мкр Акбулак, Чуланова 143",1-комнатная квартира,50.4 м²,6,10,Нет,Да
1-комнатная квартира · 42.64 м² · 11/12 этаж,29 999 999〒,"Алатауский р-н, мкр Гажайып, Бауыржана Момышулы — Монке би",1-комнатная квартира,42.64 м²,11,12,Нет,Да
3-комнатная квартира · 77 м² · 1/9 этаж,45 000 000〒,"Алатауский р-н, мкр Зердели (Алгабас-6), Аркалык 137  кв 1/156",3-комнатная квартира,77 м²,1,9,Нет,Нет
1-комнатная квартира · 30 м² · 2/10 этаж,20 000 000〒,"Алатауский р-н, мкр Аккент, Мкр. Аккент",1-комнатная квартира,30 м²,2,10,Нет,Да
2-комнатная квартира · 57 м² · 9/9 этаж,29 000 000〒,"Алатауский р-н, мкр Нуркент (Алгабас-1)",2-комнатная квартира,57 м²,9,9,Нет,Нет
1-комнатная квартира · 42 м² · 3/9 этаж,27 700 000〒,"Алатауский р-н, мкр Зердели (Алгабас-6) 1/178",1-комнатная квартира,42 м²,3,9,Нет,Нет
2-комнатная квартира · 64 м² · 10/12 этаж,46 500 000〒,"Алатауский р-н, Бауыржана Момышулы — ИПОТЕКА. РЕМОНТ.",2-комнатная квартира,64 м²,10,12,Нет,Да
2-комнатная квартира · 55.3 м² · 5/12 этаж,35 500 000〒,"Алатауский р-н, Дарабоз",2-комнатная квартира,55.3 м²,5,12,Нет,Да
2-комнатная квартира · 58.2 м² · 12/12 этаж,35 000 000〒,"Алатауский р-н, Дарабоз",2-комнатная квартира,58.2 м²,12,12,Нет,Да
2-комнатная квартира · 55.1 м² · 9/9 этаж,36 000 000〒,"Алатауский р-н, мкр АДК, Стрелецкая — Райымбека - Розыбакиева",2-комнатная квартира,55.1 м²,9,9,Нет,Нет
3-комнатная квартира · 86.3 м² · 2/9 этаж,48 999 999〒,"Алатауский р-н, мкр Нуркент (Алгабас-1)",3-комнатная квартира,86.3 м²,2,9,Нет,Нет
1-комнатная квартира · 44.4 м² · 2/5 этаж,24 000 000〒,"Алатауский р-н, мкр Ожет, Северное кольцо 92/4 — За"" Ланджоу """,1-комнатная квартира,44.4 м²,2,5,Нет,Да
1-комнатная квартира · 46.3 м² · 7/7 этаж,22 000 000〒,"Алатауский р-н, Северное кольцо 86/3",1-комнатная квартира,46.3 м²,7,7,Нет,Да
1-комнатная квартира · 40 м² · 14/14 этаж,23 000 000〒,"Алатауский р-н, мкр Айгерим-1 83 — Сейдолла байтерекова",1-комнатная квартира,40 м²,14,14,Нет,Нет
2-комнатная квартира · 63 м² · 4/9 этаж,34 000 000〒,"Алатауский р-н, Чуланова 139",2-комнатная квартира,63 м²,4,9,Нет,Нет
2-комнатная квартира · 70 м² · 7/7 этаж,42 000 000〒,"Алатауский р-н, мкр Акбулак, Касыма Шарипова 206/7",2-комнатная квартира,70 м²,7,7,Нет,Да
2-комнатная квартира · 73 м² · 5/8 этаж,42 000 000〒,"Алатауский р-н, Жапсарбаева 68",2-комнатная квартира,73 м²,5,8,Нет,Да
1-комнатная квартира · 29 м² · 1/7 этаж,19 000 000〒,"Алатауский р-н, мкр Акбулак, Шарипова 206/6",1-комнатная квартира,29 м²,1,7,Нет,Да
1-комнатная квартира · 40 м² · 5/5 этаж,21 500 000〒,"Алатауский р-н, мкр Саялы — Возле авто Цона",1-комнатная квартира,40 м²,5,5,Нет,Нет
2-комнатная квартира · 68 м² · 9/9 этаж,34 000 000〒,"Алатауский р-н, мкр Нуркент (Алгабас-1), Алгабас-1",2-комнатная квартира,68 м²,9,9,Нет,Да
2-комнатная квартира · 60 м² · 6/9 этаж,36 000 000〒,"Алатауский р-н, мкр Аккент",2-комнатная квартира,60 м²,6,9,Нет,Нет
2-комнатная квартира · 44.5 м² · 5/5 этаж,20 500 000〒,"Алатауский р-н, мкр Карасу, Черемушки-1 1/1",2-комнатная квартира,44.5 м²,5,5,Нет,Нет
1-комнатная квартира · 34 м² · 6/7 этаж,21 500 000〒,"Алатауский р-н, Северное кольцо 86/8",1-комнатная квартира,34 м²,6,7,Нет,Да
2-комнатная квартира · 60 м² · 12/12 этаж,23 500 000〒,"Алатауский р-н, мкр Аккент, Фариза Оңғарсынова — Фаризы Онгарсыновой",2-комнатная квартира,60 м²,12,12,Нет,Да
3-комнатная квартира · 89 м² · 1/5 этаж,45 500 000〒,"Алатауский р-н, мкр Зердели (Алгабас-6) 55 — Алматы арена",3-комнатная квартира,89 м²,1,5,Нет,Нет
1-комнатная квартира · 34.8 м² · 11/12 этаж,20 500 000〒,"Алатауский р-н, мкр Акбулак, Дарабоз 25 — Момышұлы (Алматы Арена)",1-комнатная квартира,34.8 м²,11,12,Нет,Да
3-комнатная квартира · 67.19 м² · 11/12 этаж,41 000 000〒,"Алатауский р-н, Бауыржана Момышулы 5 — Монке би",3-комнатная квартира,67.19 м²,11,12,Нет,Да
2-комнатная квартира · 45 м² · 5/5 этаж,27 500 000〒,"Алатауский р-н, мкр Коккайнар, 20-й микрорайон 46 к19",2-комнатная квартира,45 м²,5,5,Нет,Да
2-комнатная квартира · 44 м² · 6/9 этаж,25 500 000〒,"Алатауский р-н, мкр Аккент, мкр. Аккент",2-комнатная квартира,44 м²,6,9,Нет,Да
2-комнатная квартира · 41 м² · 7/12 этаж,35 500 000〒,"Алатауский р-н, Мкр. Ғажайып 5/3 — Монке би",2-комнатная квартира,41 м²,7,12,Нет,Да
1-комнатная квартира · 43.5 м² · 3/9 этаж,23 500 000〒,"Алатауский р-н, мкр Ожет, Северное кольцо",1-комнатная квартира,43.5 м²,3,9,Нет,Нет
3-комнатная квартира · 74 м² · 5/9 этаж,42 000 000〒,"Алатауский р-н, мкр Зердели (Алгабас-6) 174",3-комнатная квартира,74 м²,5,9,Нет,Нет
1-комнатная квартира · 41 м² · 1/12 этаж,26 500 000〒,"Алатауский р-н, мкр Гажайып 5 — Монке би",1-комнатная квартира,41 м²,1,12,Нет,Да
1-комнатная квартира · 40 м² · 1/5 этаж,24 000 000〒,"Алатауский р-н, 20-й микрорайон 30",1-комнатная квартира,40 м²,1,5,Нет,Да
2-комнатная квартира · 52.98 м² · 1/12 этаж,35 000 000〒,"Алатауский р-н, Бауыржана Момышулы 10/25 — Монке би",2-комнатная квартира,52.98 м²,1,12,Нет,Да
1-комнатная квартира · 48 м² · 6/7 этаж,22 500 000〒,"Алатауский р-н, мкр Аккент, Шарипова 206/4",1-комнатная квартира,48 м²,6,7,Нет,Да
1-комнатная квартира · 44 м² · 2/12 этаж,35 000 000〒,"Алатауский р-н, Райымбека 351/2",1-комнатная квартира,44 м²,2,12,Нет,Да
1-комнатная квартира · 34.4 м² · 2/3 этаж,25 000 000〒,"Алатауский р-н, мкр Курылысшы 44",1-комнатная квартира,34.4 м²,2,3,Нет,Нет
3-комнатная квартира · 76 м² · 7/9 этаж,42 000 000〒,"Алатауский р-н, мкр Зердели (Алгабас-6)",3-комнатная квартира,76 м²,7,9,Нет,Нет
2-комнатная квартира · 52.1 м² · 4/5 этаж,23 445 000〒,"Алатауский р-н, Басаркобыз 1/15",2-комнатная квартира,52.1 м²,4,5,Нет,Нет
2-комнатная квартира · 71.5 м² · 4/6 этаж,34 500 000〒,"Алатауский р-н, мкр Улжан-1, Жалайыр 44 к1",2-комнатная квартира,71.5 м²,4,6,Нет,Да
1-комнатная квартира · 40 м² · 3/8 этаж,19 000 000〒,"Алатауский р-н, мкр Ожет, Шоссе Северное кольцо",1-комнатная квартира,40 м²,3,8,Нет,Да
1-комнатная квартира · 37.1 м² · 2/10 этаж,25 500 000〒,"Алатауский р-н, Северное кольцо 92/2",1-комнатная квартира,37.1 м²,2,10,Нет,Да
2-комнатная квартира · 70 м² · 1/7 этаж,30 000 000〒,"Алатауский р-н, Касыма Шарипова 206/9",2-комнатная квартира,70 м²,1,7,Нет,Да
3-комнатная квартира · 88 м² · 6/9 этаж,51 000 000〒,"Алатауский р-н, мкр Нуркент (Алгабас-1) 63 — Рыскулова",3-комнатная квартира,88 м²,6,9,Нет,Нет
3-комнатная квартира · 89 м² · 7/9 этаж,45 000 000〒,"Алатауский р-н, мкр Акбулак 153 — Рыскулова",3-комнатная квартира,89 м²,7,9,Нет,Нет
1-комнатная квартира · 39.8 м² · 3/6 этаж,35 000 000〒,"Алатауский р-н, мкр Нуркент (Алгабас-1), Микрорайон Нуркент 9 — Момушулы-Универсиадная, район Алматы-Арена",1-комнатная квартира,39.8 м²,3,6,Нет,Да
2-комнатная квартира · 69 м² · 4/5 этаж,29 500 000〒,"Алатауский р-н, мкр Саялы 52",2-комнатная квартира,69 м²,4,5,Нет,Нет
3-комнатная квартира · 75.2 м² · 5/5 этаж,30 900 000〒,"Алатауский р-н, мкр Ожет, Северное кольцо — Рынок Ожет, Кенжехан",3-комнатная квартира,75.2 м²,5,5,Нет,Да
1-комнатная квартира · 42.5 м² · 10/10 этаж,22 000 000〒,"Алатауский р-н, мкр Аккент 10",1-комнатная квартира,42.5 м²,10,10,Нет,Нет
2-комнатная квартира · 68 м² · 7/12 этаж,33 000 000〒,"Алатауский р-н, мкр Нуркент (Алгабас-1), Момышулы — Рыскулова",2-комнатная квартира,68 м²,7,12,Нет,Да
3-комнатная квартира · 84 м² · 12/16 этаж,40 000 000〒,"Алатауский р-н, мкр Аккент",3-комнатная квартира,84 м²,12,16,Нет,Нет
2-комнатная квартира · 56.1 м² · 6/7 этаж,27 800 000〒,"Алатауский р-н, Касыма Шарипова 206/5",2-комнатная квартира,56.1 м²,6,7,Нет,Да
2-комнатная квартира · 72 м² · 3/5 этаж,34 000 000〒,"Алатауский р-н, мкр Зердели (Алгабас-6) 1/64",2-комнатная квартира,72 м²,3,5,Нет,Нет
2-комнатная квартира · 64.4 м² · 5/5 этаж,36 000 000〒,"Алатауский р-н, мкр Алгабас, 7",2-комнатная квартира,64.4 м²,5,5,Нет,Да
2-комнатная квартира · 50 м² · 5/5 этаж,28 000 000〒,"Алатауский р-н, мкр Коккайнар, Сайна 1.5",2-комнатная квартира,50 м²,5,5,Нет,Нет
1-комнатная квартира · 36 м² · 1/12 этаж,23 500 000〒,"Алатауский р-н, мкр Акбулак, 1-я улица — Алматы Арена",1-комнатная квартира,36 м²,1,12,Нет,Да
2-комнатная квартира · 43 м² · 2/2 этаж,24 000 000〒,"Алатауский р-н, мкр Карасу, Мкр Карасу Баганалы орда — Поликлинники",2-комнатная квартира,43 м²,2,2,Нет,Нет
2-комнатная квартира · 48 м² · 9/10 этаж,26 500 000〒,"Алатауский р-н, мкр Аккент, Мкр. Аккент",2-комнатная квартира,48 м²,9,10,Нет,Да
3-комнатная квартира · 91.9 м² · 6/7 этаж,32 500 000〒,"Алатауский р-н, мкр Акбулак 206/6 — Шарипова",3-комнатная квартира,91.9 м²,6,7,Нет,Нет
3-комнатная квартира · 106 м² · 9/9 этаж,44 000 000〒,"Алатауский р-н, мкр Ожет, Северное Кольцо 93/2 — Рафикова",3-комнатная квартира,106 м²,9,9,Нет,Да
3-комнатная квартира · 70 м² · 9/12 этаж,45 000 000〒,"Алатауский р-н, мкр Гажайып, Бауыржана Момышулы 5",3-комнатная квартира,70 м²,9,12,Нет,Да
1-комнатная квартира · 34 м² · 7/7 этаж,19 700 000〒,"Алатауский р-н, Северноекольцо — Ожет",1-комнатная квартира,34 м²,7,7,Нет,Да
2-комнатная квартира · 60 м² · 5/5 этаж,26 300 000〒,"Алатауский р-н, Басаркобыз 1/15",2-комнатная квартира,60 м²,5,5,Нет,Нет
3-комнатная квартира · 83 м² · 4/5 этаж,45 000 000〒,"Алатауский р-н, 20-й микрорайон 18 — 23",3-комнатная квартира,83 м²,4,5,Нет,Да
1-комнатная квартира · 45.6 м² · 4/5 этаж,24 000 000〒,"Алатауский р-н, мкр Саялы, Саялы ш/а. 71",1-комнатная квартира,45.6 м²,4,5,Нет,Нет
2-комнатная квартира · 51.3 м² · 5/12 этаж,34 100 000〒,"Алатауский р-н, Мкр. Гажайып 5/4 — Монке би",2-комнатная квартира,51.3 м²,5,12,Нет,Да
2-комнатная квартира · 44.5 м² · 1/5 этаж,25 500 000〒,"Алатауский р-н, Северноекольцо",2-комнатная квартира,44.5 м²,1,5,Нет,Да
2-комнатная квартира · 58 м² · 6/12 этаж,33 000 000〒,"Алатауский р-н, Дарабоз 59 — Возле Алматы Арена",2-комнатная квартира,58 м²,6,12,Нет,Нет
3-комнатная квартира · 76 м² · 2/5 этаж,42 500 000〒,"Алатауский р-н, мкр Саялы",3-комнатная квартира,76 м²,2,5,Нет,Нет
1-комнатная квартира · 36 м² · 6/9 этаж,30 000 000〒,"Алатауский р-н, мкр Акбулак, Байтерекова — Момышулы",1-комнатная квартира,36 м²,6,9,Нет,Да
1-комнатная квартира · 36.3 м² · 10/12 этаж,26 500 000〒,"Алатауский р-н, мкр Акбулак, 1-я улица 111",1-комнатная квартира,36.3 м²,10,12,Нет,Да
1-комнатная квартира · 42.8 м² · 2/5 этаж,27 000 000〒,"Алатауский р-н, 20-й микрорайон",1-комнатная квартира,42.8 м²,2,5,Нет,Да
1-комнатная квартира · 41 м² · 1/12 этаж,32 000 000〒,"Алатауский р-н, Райымбека 351/1 — Н. Тлендиев",1-комнатная квартира,41 м²,1,12,Нет,Да
1-комнатная квартира · 40 м² · 1/5 этаж,25 400 000〒,"Алатауский р-н, 20-й микрорайон 22 — САМАЯ ЛУЧШАЯ ЦЕНА С МЕБЕЛЬЮ!",1-комнатная квартира,40 м²,1,5,Нет,Да
1-комнатная квартира · 29 м² · 1/7 этаж,18 500 000〒,"Алатауский р-н, мкр Акбулак, Касыма Шарипова",1-комнатная квартира,29 м²,1,7,Нет,Да
3-комнатная квартира · 55 м² · 11/12 этаж,36 000 000〒,"Алатауский р-н, Дарабоз 56 — Рыскулова",3-комнатная квартира,55 м²,11,12,Нет,Да
3-комнатная квартира · 54 м² · 2/12 этаж,39 000 000〒,"Алатауский р-н, Дарабоз 87 — Момышулы",3-комнатная квартира,54 м²,2,12,Нет,Да
3-комнатная квартира · 80 м² · 3/9 этаж,46 000 000〒,"Алатауский р-н, мкр Аккент — Райымбек Ташкентская Яссауи",3-комнатная квартира,80 м²,3,9,Нет,Нет
1-комнатная квартира · 45 м² · 8/12 этаж,28 000 000〒,"Алатауский р-н, Дарабоз — Рыскулова",1-комнатная квартира,45 м²,8,12,Нет,Нет
2-комнатная квартира · 63.3 м² · 2/5 этаж,35 900 000〒,"Алатауский р-н, мкр Саялы",2-комнатная квартира,63.3 м²,2,5,Нет,Нет
1-комнатная квартира · 37.5 м² · 12/12 этаж,25 000 000〒,"Алатауский р-н, мкр Акбулак, Байтерекова 113",1-комнатная квартира,37.5 м²,12,12,Нет,Да
2-комнатная квартира · 52.7 м² · 4/12 этаж,36 700 000〒,"Алатауский р-н, мкр Гажайып, Бауыржана Момышулы 1/2 — Монке би",2-комнатная квартира,52.7 м²,4,12,Нет,Да
2-комнатная квартира · 47 м² · 7/9 этаж,27 500 000〒,"Алатауский р-н, мкр Аккент, Мкр. Аккент",2-комнатная квартира,47 м²,7,9,Нет,Да
2-комнатная квартира · 68.7 м² · 2/4 этаж,32 000 000〒,"Алатауский р-н, мкр Зердели (Алгабас-6)",2-комнатная квартира,68.7 м²,2,4,Нет,Нет
2-комнатная квартира · 69 м² · 1/5 этаж,35 000 000〒,"Алатауский р-н, мкр Зердели (Алгабас-6) 38",2-комнатная квартира,69 м²,1,5,Нет,Нет
3-комнатная квартира · 72 м² · 10/12 этаж,39 800 000〒,"Алатауский р-н, мкр Акбулак, Дарабоз — Алматы арена",3-комнатная квартира,72 м²,10,12,Нет,Да
2-комнатная квартира · 57.1 м² · 1/6 этаж,33 000 000〒,"Алатауский р-н, мкр Самгау, Ырысты 46/13 — Рыскулова Петрова",2-комнатная квартира,57.1 м²,1,6,Нет,Да
3-комнатная квартира · 71 м² · 1/12 этаж,39 500 000〒,"Алатауский р-н, Дарабоз 27",3-комнатная квартира,71 м²,1,12,Нет,Нет
2-комнатная квартира · 47.5 м² · 5/9 этаж,29 500 000〒,"Алатауский р-н, мкр Аккент 99",2-комнатная квартира,47.5 м²,5,9,Нет,Нет
2-комнатная квартира · 70.4 м² · 3/7 этаж,37 500 000〒,"Алатауский р-н, Касыма Шарипова",2-комнатная квартира,70.4 м²,3,7,Нет,Да
3-комнатная квартира · 88.1 м² · 6/9 этаж,46 000 000〒,"Алатауский р-н, мкр Нуркент (Алгабас-1) — Рыскулова Момышулы",3-комнатная квартира,88.1 м²,6,9,Нет,Нет
4-комнатная квартира · 97 м² · 11/12 этаж,63 000 000〒,"Алатауский р-н, Мөнке би 10/3",4-комнатная квартира,97 м²,11,12,Нет,Да
1-комнатная квартира · 50.4 м² · 2/9 этаж,26 700 000〒,"Алатауский р-н, Чуланова — Момыш улы Рыскулова",1-комнатная квартира,50.4 м²,2,9,Нет,Нет
1-комнатная квартира · 41 м² · 1/5 этаж,23 000 000〒,"Алатауский р-н, мкр Саялы, Мкр. Саялы — Автоцон и садик",1-комнатная квартира,41 м²,1,5,Нет,Да
1-комнатная квартира · 31 м² · 3/5 этаж,21 900 000〒,"Алатауский р-н, мкр Саялы, Аркалык — Саина - вдоль БАКа",1-комнатная квартира,31 м²,3,5,Нет,Нет
2-комнатная квартира · 63.18 м² · 5/12 этаж,39 500 000〒,"Алатауский р-н, Райымбека 351/1 — Райымбека Немировича-Данченко",2-комнатная квартира,63.18 м²,5,12,Нет,Да
1-комнатная квартира · 42.5 м² · 10/16 этаж,26 000 000〒,"Алатауский р-н, мкр Аккент, Мкр. Аккент 46",1-комнатная квартира,42.5 м²,10,16,Нет,Да
2-комнатная квартира · 70 м² · 9/13 этаж,35 000 000〒,"Алатауский р-н, мкр Нуркент (Алгабас-1) 62",2-комнатная квартира,70 м²,9,13,Нет,Нет
2-комнатная квартира · 56 м² · 12/12 этаж,39 000 000〒,"Алатауский р-н, мкр Акбулак, Дарабоз — Момышулы",2-комнатная квартира,56 м²,12,12,Нет,Да
3-комнатная квартира · 99.6 м² · 12/13 этаж,74 000 000〒,"Алатауский р-н, мкр Нуркент (Алгабас-1) 62",3-комнатная квартира,99.6 м²,12,13,Нет,Нет
1-комнатная квартира · 45.22 м² · 1/9 этаж,21 000 000〒,"Алатауский р-н, мкр Ожет, СеверноеКольцо 92/14блок9",1-комнатная квартира,45.22 м²,1,9,Нет,Да
2-комнатная квартира · 47.8 м² · 1/9 этаж,30 000 000〒,"Алатауский р-н, мкр Аккент — Ташкентская Яссауй",2-комнатная квартира,47.8 м²,1,9,Нет,Нет
1-комнатная квартира · 47 м² · 1/4 этаж,25 000 000〒,"Алатауский р-н, мкр Зердели (Алгабас-6) 79",1-комнатная квартира,47 м²,1,4,Нет,Нет
1-комнатная квартира · 51 м² · 6/9 этаж,29 999 999〒,"Алатауский р-н, мкр Акбулак",1-комнатная квартира,51 м²,6,9,Нет,Нет
2-комнатная квартира · 54.5 м² · 3/12 этаж,35 000 000〒,"Алатауский р-н, мкр Акбулак, Дарабоз",2-комнатная квартира,54.5 м²,3,12,Нет,Нет
1-комнатная квартира · 41 м² · 2/12 этаж,25 950 000〒,"Алатауский р-н, мкр Нуркент (Алгабас-1) — Рыскулова Момыш улы",1-комнатная квартира,41 м²,2,12,Нет,Нет
1-комнатная квартира · 41 м² · 5/5 этаж,20 900 000〒,"Алатауский р-н, мкр Саялы 95 — Сайна  Монкеби",1-комнатная квартира,41 м²,5,5,Нет,Нет
2-комнатная квартира · 70 м² · 4/9 этаж,35 000 000〒,"Алатауский р-н, мкр Нуркент (Алгабас-1) 42 — Ул Рысулова - Ул Момышулы",2-комнатная квартира,70 м²,4,9,Нет,Нет
1-комнатная квартира · 33 м² · 2/12 этаж,18 500 000〒,"Алатауский р-н, мкр Акбулак, Дарабоз 1-83",1-комнатная квартира,33 м²,2,12,Нет,Да
2-комнатная квартира · 58.9 м² · 10/12 этаж,29 990 000〒,"Алатауский р-н, мкр Акбулак, Байтерекова 109",2-комнатная квартира,58.9 м²,10,12,Нет,Нет
2-комнатная квартира · 55 м² · 8/12 этаж,33 900 000〒,"Алатауский р-н, Дарабоз",2-комнатная квартира,55 м²,8,12,Нет,Да
2-комнатная квартира · 62 м² · 1/5 этаж,29 300 000〒,"Алатауский р-н, мкр Саялы",2-комнатная квартира,62 м²,1,5,Нет,Нет
3-комнатная квартира · 90 м² · 5/9 этаж,51 000 000〒,"Алатауский р-н, мкр Нуркент (Алгабас-1), Алгабас-1 63 — Рыскулова-Момышулы",3-комнатная квартира,90 м²,5,9,Нет,Да
3-комнатная квартира · 92.7 м² · 6/9 этаж,52 000 000〒,"Алатауский р-н, мкр Акбулак 6",3-комнатная квартира,92.7 м²,6,9,Нет,Нет
3-комнатная квартира · 77.2 м² · 1/5 этаж,41 000 000〒,"Алатауский р-н, мкр Зердели (Алгабас-6), Момышулы — Поликлиника №29",3-комнатная квартира,77.2 м²,1,5,Нет,Нет
2-комнатная квартира · 64.2 м² · 6/7 этаж,33 500 000〒,"Алатауский р-н, мкр Ожет, Северное кольцо — Северное кольцо",2-комнатная квартира,64.2 м²,6,7,Нет,Нет
1-комнатная квартира · 41 м² · 5/8 этаж,26 000 000〒,"Алатауский р-н, Б. Момышулы 7 — Алматы арена",1-комнатная квартира,41 м²,5,8,Нет,Да
1-комнатная квартира · 40 м² · 5/5 этаж,24 600 000〒,"Алатауский р-н, мкр Ожет, Северное кольцо 92/4 — Склад Метро",1-комнатная квартира,40 м²,5,5,Нет,Да
2-комнатная квартира · 58.2 м² · 5/12 этаж,36 800 000〒,"Алатауский р-н, мкр Акбулак, Дарабоз",2-комнатная квартира,58.2 м²,5,12,Нет,Нет
1-комнатная квартира · 46.6 м² · 4/5 этаж,25 500 000〒,"Алатауский р-н, мкр Зердели (Алгабас-6)",1-комнатная квартира,46.6 м²,4,5,Нет,Нет
3-комнатная квартира · 85 м² · 9/9 этаж,42 900 000〒,"Алатауский р-н, мкр Ожет, Северное Кольцо 93/2 — За метро, рынок Арлан",3-комнатная квартира,85 м²,9,9,Нет,Да
1-комнатная квартира · 37 м² · 12/12 этаж,21 500 000〒,"Алатауский р-н, Дарабоз 65",1-комнатная квартира,37 м²,12,12,Нет,Нет
1-комнатная квартира · 45 м² · 8/9 этаж,24 700 000〒,"Алатауский р-н, мкр Аккент, Ақкент ш/а.",1-комнатная квартира,45 м²,8,9,Нет,Нет
1-комнатная квартира · 39.6 м² · 5/9 этаж,26 000 000〒,"Алатауский р-н, мкр Ожет, Северное Кольцо — Рынок Арлан",1-комнатная квартира,39.6 м²,5,9,Нет,Да
1-комнатная квартира · 50 м² · 6/9 этаж,28 700 000〒,"Алатауский р-н, мкр Акбулак 145 — Рыскулова - момышулы",1-комнатная квартира,50 м²,6,9,Нет,Да
2-комнатная квартира · 55 м² · 12/12 этаж,42 000 000〒,"Алатауский р-н, мкр Гажайып 4 — Момышулы",2-комнатная квартира,55 м²,12,12,Нет,Да
1-комнатная квартира · 32 м² · 1/7 этаж,15 000 000〒,"Алатауский р-н, мкр Ожет, северное кольцо 86/7",1-комнатная квартира,32 м²,1,7,Нет,Нет
1-комнатная квартира · 42 м² · 5/9 этаж,21 000 000〒,"Алатауский р-н, Жапсарбаева 68 блок 5 — Северное кольцо",1-комнатная квартира,42 м²,5,9,Нет,Да
